query	q0	docid	score	rank	model
16	0	s_103_236_0	0.9535530209541321	1	distilbert-base-uncased-emotion
16	0	s_17_844_1	0.9498234987258911	2	distilbert-base-uncased-emotion
16	0	s_2038_7_5	0.9427450895309448	3	distilbert-base-uncased-emotion
16	0	s_2732_342_0	0.94195556640625	4	distilbert-base-uncased-emotion
16	0	s_1922_70_3	0.9419397115707397	5	distilbert-base-uncased-emotion
16	0	s_993_273_3	0.941286027431488	6	distilbert-base-uncased-emotion
16	0	s_1147_702_0	0.9405645132064819	7	distilbert-base-uncased-emotion
16	0	s_1313_32_0	0.9399400949478149	8	distilbert-base-uncased-emotion
16	0	s_1625_440_6	0.9391723871231079	9	distilbert-base-uncased-emotion
16	0	s_1155_39_0	0.9370808601379395	10	distilbert-base-uncased-emotion
16	0	s_818_658_0	0.9363858699798584	11	distilbert-base-uncased-emotion
16	0	s_708_810_0	0.9363842010498047	12	distilbert-base-uncased-emotion
16	0	s_2035_701_0	0.9361729621887207	13	distilbert-base-uncased-emotion
16	0	s_116_725_0	0.9355983734130859	14	distilbert-base-uncased-emotion
16	0	s_71_296_10	0.9347866773605347	15	distilbert-base-uncased-emotion
16	0	s_2815_1405_22	0.9346563816070557	16	distilbert-base-uncased-emotion
16	0	s_2679_146_2	0.9337937235832214	17	distilbert-base-uncased-emotion
16	0	s_2314_7_270	0.9335445165634155	18	distilbert-base-uncased-emotion
16	0	s_2417_88_3	0.9329763650894165	19	distilbert-base-uncased-emotion
16	0	s_2100_602_5	0.9326479434967041	20	distilbert-base-uncased-emotion
16	0	s_2139_46_3	0.932026743888855	21	distilbert-base-uncased-emotion
16	0	s_222_77_0	0.9319260120391846	22	distilbert-base-uncased-emotion
16	0	s_1692_637_106	0.9313056468963623	23	distilbert-base-uncased-emotion
16	0	s_993_350_1	0.9307768940925598	24	distilbert-base-uncased-emotion
16	0	s_2401_9_3	0.9304158687591553	25	distilbert-base-uncased-emotion
16	0	s_2402_810_1	0.9298532009124756	26	distilbert-base-uncased-emotion
16	0	s_2993_148_1	0.9296563863754272	27	distilbert-base-uncased-emotion
16	0	s_1639_672_6	0.929122269153595	28	distilbert-base-uncased-emotion
16	0	s_3009_178_0	0.9290900230407715	29	distilbert-base-uncased-emotion
16	0	s_508_5_6	0.928984522819519	30	distilbert-base-uncased-emotion
16	0	s_12_476_2	0.9286615252494812	31	distilbert-base-uncased-emotion
16	0	s_1738_131_1	0.928632378578186	32	distilbert-base-uncased-emotion
16	0	s_676_252_1	0.9281712770462036	33	distilbert-base-uncased-emotion
16	0	s_2993_388_5	0.928146243095398	34	distilbert-base-uncased-emotion
16	0	s_604_32_0	0.9280015826225281	35	distilbert-base-uncased-emotion
16	0	s_1483_173_2	0.9278982877731323	36	distilbert-base-uncased-emotion
16	0	s_214_174_1	0.9278212785720825	37	distilbert-base-uncased-emotion
16	0	s_2013_1200_0	0.9269941449165344	38	distilbert-base-uncased-emotion
16	0	s_796_794_2	0.9269715547561646	39	distilbert-base-uncased-emotion
16	0	s_116_721_2	0.9265519976615906	40	distilbert-base-uncased-emotion
16	0	s_556_579_0	0.9262899160385132	41	distilbert-base-uncased-emotion
16	0	s_134_357_3	0.9262804985046387	42	distilbert-base-uncased-emotion
16	0	s_1514_1099_6	0.9261656999588013	43	distilbert-base-uncased-emotion
16	0	s_1380_921_0	0.9253993034362793	44	distilbert-base-uncased-emotion
16	0	s_1763_678_0	0.9251009225845337	45	distilbert-base-uncased-emotion
16	0	s_2890_159_61	0.9249670505523682	46	distilbert-base-uncased-emotion
16	0	s_2389_604_2	0.9248983263969421	47	distilbert-base-uncased-emotion
16	0	s_993_489_1	0.9247711896896362	48	distilbert-base-uncased-emotion
16	0	s_890_1418_4	0.924689531326294	49	distilbert-base-uncased-emotion
16	0	s_2401_0_10	0.9246466159820557	50	distilbert-base-uncased-emotion
16	0	s_1360_525_19	0.9245972633361816	51	distilbert-base-uncased-emotion
16	0	s_871_773_0	0.9244430065155029	52	distilbert-base-uncased-emotion
16	0	s_1499_758_13	0.9241733551025391	53	distilbert-base-uncased-emotion
16	0	s_2886_18_8	0.924003005027771	54	distilbert-base-uncased-emotion
16	0	s_201_51_0	0.9237977862358093	55	distilbert-base-uncased-emotion
16	0	s_2815_1267_113	0.9234712719917297	56	distilbert-base-uncased-emotion
16	0	s_3057_135_1	0.9224505424499512	57	distilbert-base-uncased-emotion
16	0	s_2415_1041_22	0.9223809242248535	58	distilbert-base-uncased-emotion
16	0	s_2347_6_4	0.9223253726959229	59	distilbert-base-uncased-emotion
16	0	s_1006_363_2	0.9223084449768066	60	distilbert-base-uncased-emotion
16	0	s_175_763_0	0.9221470355987549	61	distilbert-base-uncased-emotion
16	0	s_993_525_4	0.9220297336578369	62	distilbert-base-uncased-emotion
16	0	s_1578_1372_6	0.9219744205474854	63	distilbert-base-uncased-emotion
16	0	s_2250_211_0	0.9218809604644775	64	distilbert-base-uncased-emotion
16	0	s_1715_78_51	0.9213734865188599	65	distilbert-base-uncased-emotion
16	0	s_2415_161_24	0.921326756477356	66	distilbert-base-uncased-emotion
16	0	s_2139_103_1	0.9211056232452393	67	distilbert-base-uncased-emotion
16	0	s_3075_23_3	0.9210609197616577	68	distilbert-base-uncased-emotion
16	0	s_1545_162_0	0.9206317663192749	69	distilbert-base-uncased-emotion
16	0	s_586_713_4	0.9205998182296753	70	distilbert-base-uncased-emotion
16	0	s_18_811_60	0.9205234050750732	71	distilbert-base-uncased-emotion
16	0	s_1024_41_94	0.9204890727996826	72	distilbert-base-uncased-emotion
