query	q0	docid	score	rank	model
9	0	s_2647_24_1	0.9685417413711548	1	distilbert-base-uncased-emotion
9	0	s_1748_197_0	0.9627721309661865	2	distilbert-base-uncased-emotion
9	0	s_993_268_7	0.9616798162460327	3	distilbert-base-uncased-emotion
9	0	s_993_664_3	0.9586931467056274	4	distilbert-base-uncased-emotion
9	0	s_2593_450_0	0.9579511284828186	5	distilbert-base-uncased-emotion
9	0	s_1933_175_35	0.9564579725265503	6	distilbert-base-uncased-emotion
9	0	s_1933_315_1	0.9564099311828613	7	distilbert-base-uncased-emotion
9	0	s_2340_50_0	0.9543811678886414	8	distilbert-base-uncased-emotion
9	0	s_1808_50_1	0.9532248973846436	9	distilbert-base-uncased-emotion
9	0	s_1488_203_7	0.9526585936546326	10	distilbert-base-uncased-emotion
9	0	s_356_105_24	0.9523529410362244	11	distilbert-base-uncased-emotion
9	0	s_8_217_0	0.9515080451965332	12	distilbert-base-uncased-emotion
9	0	s_436_114_12	0.9512930512428284	13	distilbert-base-uncased-emotion
9	0	s_3100_1430_1	0.9509502649307251	14	distilbert-base-uncased-emotion
9	0	s_3019_317_0	0.95063716173172	15	distilbert-base-uncased-emotion
9	0	s_3028_223_0	0.9502421617507935	16	distilbert-base-uncased-emotion
9	0	s_552_263_27	0.9495312571525574	17	distilbert-base-uncased-emotion
9	0	s_993_188_0	0.948286771774292	18	distilbert-base-uncased-emotion
9	0	s_2595_346_34	0.9482289552688599	19	distilbert-base-uncased-emotion
9	0	s_702_627_3	0.9474552273750305	20	distilbert-base-uncased-emotion
9	0	s_2338_60_4	0.9470741748809814	21	distilbert-base-uncased-emotion
9	0	s_2479_89_4	0.9464304447174072	22	distilbert-base-uncased-emotion
9	0	s_2130_56_1	0.946337103843689	23	distilbert-base-uncased-emotion
9	0	s_780_151_10	0.9462215304374695	24	distilbert-base-uncased-emotion
9	0	s_1487_1219_0	0.9457366466522217	25	distilbert-base-uncased-emotion
9	0	s_1586_1434_1	0.9448608160018921	26	distilbert-base-uncased-emotion
9	0	s_2781_525_0	0.9447562098503113	27	distilbert-base-uncased-emotion
9	0	s_425_547_0	0.9438322186470032	28	distilbert-base-uncased-emotion
9	0	s_993_627_8	0.9436758756637573	29	distilbert-base-uncased-emotion
9	0	s_1483_49_18	0.9433488845825195	30	distilbert-base-uncased-emotion
9	0	s_2139_22_22	0.942532479763031	31	distilbert-base-uncased-emotion
9	0	s_549_409_9	0.9419413805007935	32	distilbert-base-uncased-emotion
9	0	s_2402_883_4	0.9411750435829163	33	distilbert-base-uncased-emotion
9	0	s_993_148_0	0.9402585029602051	34	distilbert-base-uncased-emotion
9	0	s_188_251_0	0.9401017427444458	35	distilbert-base-uncased-emotion
9	0	s_1450_910_6	0.9395303726196289	36	distilbert-base-uncased-emotion
9	0	s_1404_1277_0	0.9393912553787231	37	distilbert-base-uncased-emotion
9	0	s_1271_1194_1	0.9387508630752563	38	distilbert-base-uncased-emotion
9	0	s_1426_384_352	0.9380857944488525	39	distilbert-base-uncased-emotion
9	0	s_2338_1013_1	0.938071072101593	40	distilbert-base-uncased-emotion
9	0	s_3069_174_0	0.9376024007797241	41	distilbert-base-uncased-emotion
9	0	s_2014_717_3	0.9359627962112427	42	distilbert-base-uncased-emotion
9	0	s_529_298_0	0.9359512329101562	43	distilbert-base-uncased-emotion
9	0	s_2362_14_186	0.9357588291168213	44	distilbert-base-uncased-emotion
9	0	s_2974_1225_3	0.9354413747787476	45	distilbert-base-uncased-emotion
9	0	s_2681_309_0	0.9353112578392029	46	distilbert-base-uncased-emotion
9	0	s_313_1044_11	0.9352641105651855	47	distilbert-base-uncased-emotion
9	0	s_2013_1200_0	0.9348138570785522	48	distilbert-base-uncased-emotion
9	0	s_595_362_0	0.9339195489883423	49	distilbert-base-uncased-emotion
9	0	s_3027_133_2	0.9339141845703125	50	distilbert-base-uncased-emotion
9	0	s_2402_896_1	0.9338966608047485	51	distilbert-base-uncased-emotion
9	0	s_2886_46_14	0.9331133365631104	52	distilbert-base-uncased-emotion
9	0	s_2750_43_2	0.9330461025238037	53	distilbert-base-uncased-emotion
9	0	s_1858_13_3	0.9328367114067078	54	distilbert-base-uncased-emotion
9	0	s_1025_697_0	0.9323025941848755	55	distilbert-base-uncased-emotion
9	0	s_230_797_0	0.9322394132614136	56	distilbert-base-uncased-emotion
9	0	s_2826_374_0	0.932084321975708	57	distilbert-base-uncased-emotion
9	0	s_1201_307_0	0.9319342374801636	58	distilbert-base-uncased-emotion
9	0	s_1271_461_1	0.931922435760498	59	distilbert-base-uncased-emotion
9	0	s_1372_29_0	0.9316356182098389	60	distilbert-base-uncased-emotion
9	0	s_170_120_3	0.9313914179801941	61	distilbert-base-uncased-emotion
9	0	s_2402_943_2	0.9313561916351318	62	distilbert-base-uncased-emotion
9	0	s_2369_122_0	0.9313353896141052	63	distilbert-base-uncased-emotion
9	0	s_2480_738_0	0.9310529232025146	64	distilbert-base-uncased-emotion
9	0	s_2415_1029_27	0.9308551549911499	65	distilbert-base-uncased-emotion
9	0	s_2417_88_3	0.9307794570922852	66	distilbert-base-uncased-emotion
9	0	s_2000_356_2	0.9304764270782471	67	distilbert-base-uncased-emotion
9	0	s_1676_322_2	0.9298208951950073	68	distilbert-base-uncased-emotion
9	0	s_1965_737_0	0.9295873045921326	69	distilbert-base-uncased-emotion
9	0	s_2402_11_1	0.9295469522476196	70	distilbert-base-uncased-emotion
9	0	s_1914_790_0	0.9294866323471069	71	distilbert-base-uncased-emotion
9	0	s_356_158_3	0.9291976690292358	72	distilbert-base-uncased-emotion
9	0	s_774_221_0	0.9289462566375732	73	distilbert-base-uncased-emotion
9	0	s_982_541_2	0.9288244247436523	74	distilbert-base-uncased-emotion
9	0	s_621_737_0	0.9287362098693848	75	distilbert-base-uncased-emotion
9	0	s_161_109_0	0.9283703565597534	76	distilbert-base-uncased-emotion
9	0	s_2953_546_10	0.9280641674995422	77	distilbert-base-uncased-emotion
9	0	s_2334_507_3	0.9280263185501099	78	distilbert-base-uncased-emotion
9	0	s_2638_683_0	0.9278260469436646	79	distilbert-base-uncased-emotion
9	0	s_2100_50_0	0.9277995824813843	80	distilbert-base-uncased-emotion
9	0	s_18_1116_1	0.9277174472808838	81	distilbert-base-uncased-emotion
9	0	s_1900_1052_56	0.927702784538269	82	distilbert-base-uncased-emotion
9	0	s_156_301_2	0.9271512627601624	83	distilbert-base-uncased-emotion
9	0	s_891_213_102	0.9269190430641174	84	distilbert-base-uncased-emotion
9	0	s_1900_1052_47	0.9268519878387451	85	distilbert-base-uncased-emotion
9	0	s_1082_1774_0	0.9265058040618896	86	distilbert-base-uncased-emotion
9	0	s_1135_266_66	0.9262676239013672	87	distilbert-base-uncased-emotion
9	0	s_2317_4_0	0.9262171983718872	88	distilbert-base-uncased-emotion
9	0	s_2402_810_1	0.9258979558944702	89	distilbert-base-uncased-emotion
9	0	s_1418_1060_0	0.9257508516311646	90	distilbert-base-uncased-emotion
9	0	s_116_725_0	0.9254451990127563	91	distilbert-base-uncased-emotion
9	0	s_1738_223_2	0.925413966178894	92	distilbert-base-uncased-emotion
9	0	s_2560_240_23	0.925281286239624	93	distilbert-base-uncased-emotion
9	0	s_2773_203_0	0.9252127408981323	94	distilbert-base-uncased-emotion
9	0	s_452_730_1	0.9250398874282837	95	distilbert-base-uncased-emotion
9	0	s_71_296_10	0.9247071146965027	96	distilbert-base-uncased-emotion
9	0	s_1692_774_49	0.9245737791061401	97	distilbert-base-uncased-emotion
9	0	s_2688_253_0	0.9244552850723267	98	distilbert-base-uncased-emotion
9	0	s_2401_0_10	0.9242743253707886	99	distilbert-base-uncased-emotion
9	0	s_1514_635_264	0.9240503311157227	100	distilbert-base-uncased-emotion
9	0	s_587_278_2	0.9237703084945679	101	distilbert-base-uncased-emotion
9	0	s_220_1120_10	0.9234292507171631	102	distilbert-base-uncased-emotion
9	0	s_554_722_0	0.9233742952346802	103	distilbert-base-uncased-emotion
9	0	s_1053_93_406	0.9227954149246216	104	distilbert-base-uncased-emotion
9	0	s_2402_883_2	0.922684371471405	105	distilbert-base-uncased-emotion
9	0	s_1601_1046_2	0.9223905801773071	106	distilbert-base-uncased-emotion
9	0	s_552_25_5	0.9222522974014282	107	distilbert-base-uncased-emotion
9	0	s_356_60_17	0.9222429990768433	108	distilbert-base-uncased-emotion
9	0	s_804_754_8	0.921837568283081	109	distilbert-base-uncased-emotion
9	0	s_2176_894_1	0.9218225479125977	110	distilbert-base-uncased-emotion
9	0	s_1009_181_0	0.9214534759521484	111	distilbert-base-uncased-emotion
9	0	s_2973_402_0	0.9214510917663574	112	distilbert-base-uncased-emotion
9	0	s_931_26_1	0.921292781829834	113	distilbert-base-uncased-emotion
9	0	s_1990_572_0	0.9210153818130493	114	distilbert-base-uncased-emotion
9	0	s_1404_772_5	0.9209381341934204	115	distilbert-base-uncased-emotion
9	0	s_2139_27_8	0.9205288887023926	116	distilbert-base-uncased-emotion
9	0	s_1057_3_0	0.9205048084259033	117	distilbert-base-uncased-emotion
9	0	s_436_114_0	0.9205033183097839	118	distilbert-base-uncased-emotion
9	0	s_782_337_0	0.920184850692749	119	distilbert-base-uncased-emotion
9	0	s_3_528_79	0.9201698899269104	120	distilbert-base-uncased-emotion
9	0	s_1964_815_12	0.9198216199874878	121	distilbert-base-uncased-emotion
9	0	s_891_704_2	0.919727087020874	122	distilbert-base-uncased-emotion
9	0	s_1625_94_4	0.9195675849914551	123	distilbert-base-uncased-emotion
9	0	s_448_505_0	0.9194252490997314	124	distilbert-base-uncased-emotion
9	0	s_2584_13_7	0.9194217920303345	125	distilbert-base-uncased-emotion
9	0	s_55_834_2	0.9193682670593262	126	distilbert-base-uncased-emotion
9	0	s_1562_1574_1	0.9193675518035889	127	distilbert-base-uncased-emotion
9	0	s_1968_706_2	0.9191588759422302	128	distilbert-base-uncased-emotion
9	0	s_891_873_67	0.9188336133956909	129	distilbert-base-uncased-emotion
9	0	s_508_86_6	0.9186115264892578	130	distilbert-base-uncased-emotion
9	0	s_508_85_6	0.918611466884613	131	distilbert-base-uncased-emotion
9	0	s_1731_213_0	0.9185646772384644	132	distilbert-base-uncased-emotion
9	0	s_1723_86_1	0.9178447723388672	133	distilbert-base-uncased-emotion
9	0	s_2735_160_0	0.9178262948989868	134	distilbert-base-uncased-emotion
9	0	s_2532_791_0	0.9174942970275879	135	distilbert-base-uncased-emotion
9	0	s_113_416_2	0.916914701461792	136	distilbert-base-uncased-emotion
9	0	s_2029_800_0	0.9168299436569214	137	distilbert-base-uncased-emotion
9	0	s_220_1057_0	0.9167807102203369	138	distilbert-base-uncased-emotion
9	0	s_2325_946_0	0.9160261154174805	139	distilbert-base-uncased-emotion
9	0	s_788_771_12	0.9158073663711548	140	distilbert-base-uncased-emotion
9	0	s_2402_715_0	0.915725827217102	141	distilbert-base-uncased-emotion
9	0	s_2402_714_0	0.915725827217102	142	distilbert-base-uncased-emotion
9	0	s_2402_713_1	0.9156352281570435	143	distilbert-base-uncased-emotion
9	0	s_2402_602_2	0.9153724312782288	144	distilbert-base-uncased-emotion
9	0	s_2966_321_1	0.9153532981872559	145	distilbert-base-uncased-emotion
9	0	s_2883_300_4	0.9150242805480957	146	distilbert-base-uncased-emotion
9	0	s_2593_447_0	0.9148280620574951	147	distilbert-base-uncased-emotion
9	0	s_3068_455_1	0.9147722721099854	148	distilbert-base-uncased-emotion
9	0	s_271_884_1	0.9147657752037048	149	distilbert-base-uncased-emotion
9	0	s_2908_76_11	0.9147340655326843	150	distilbert-base-uncased-emotion
9	0	s_1265_306_0	0.9145404696464539	151	distilbert-base-uncased-emotion
9	0	s_1551_0_77	0.914459228515625	152	distilbert-base-uncased-emotion
9	0	s_3042_5_19	0.9144479036331177	153	distilbert-base-uncased-emotion
9	0	s_2598_232_2	0.9143753051757812	154	distilbert-base-uncased-emotion
9	0	s_1805_1165_0	0.914355456829071	155	distilbert-base-uncased-emotion
9	0	s_2402_1003_1	0.9142721891403198	156	distilbert-base-uncased-emotion
9	0	s_2372_94_1	0.9142314195632935	157	distilbert-base-uncased-emotion
9	0	s_1900_422_76	0.9141685962677002	158	distilbert-base-uncased-emotion
9	0	s_934_12_1	0.9136976003646851	159	distilbert-base-uncased-emotion
9	0	s_1714_169_5	0.9134999513626099	160	distilbert-base-uncased-emotion
9	0	s_1030_457_1	0.9134452939033508	161	distilbert-base-uncased-emotion
9	0	s_1144_50_0	0.9132584929466248	162	distilbert-base-uncased-emotion
9	0	s_1018_906_3	0.9131147861480713	163	distilbert-base-uncased-emotion
9	0	s_2402_809_1	0.9128621220588684	164	distilbert-base-uncased-emotion
