query	q0	docid	score	rank	model
6	0	s_2396_10_0	0.9906643629074097	1	distilbert-base-uncased-emotion
6	0	s_2372_66_3	0.9881479740142822	2	distilbert-base-uncased-emotion
6	0	s_1280_1188_4	0.9810440540313721	3	distilbert-base-uncased-emotion
6	0	s_1483_212_5	0.9752813577651978	4	distilbert-base-uncased-emotion
6	0	s_361_166_5	0.9678100943565369	5	distilbert-base-uncased-emotion
6	0	s_271_104_5	0.966366171836853	6	distilbert-base-uncased-emotion
6	0	s_2035_910_3	0.962935209274292	7	distilbert-base-uncased-emotion
6	0	s_2337_1038_0	0.9610369205474854	8	distilbert-base-uncased-emotion
6	0	s_289_126_2	0.9608539342880249	9	distilbert-base-uncased-emotion
6	0	s_2415_53_1	0.9608482122421265	10	distilbert-base-uncased-emotion
6	0	s_2447_475_0	0.9604692459106445	11	distilbert-base-uncased-emotion
6	0	s_681_486_7	0.9591923952102661	12	distilbert-base-uncased-emotion
6	0	s_1160_120_1	0.9582129716873169	13	distilbert-base-uncased-emotion
6	0	s_1455_358_1	0.9580331444740295	14	distilbert-base-uncased-emotion
6	0	s_558_111_9	0.9576595425605774	15	distilbert-base-uncased-emotion
6	0	s_890_694_1	0.9570308923721313	16	distilbert-base-uncased-emotion
6	0	s_3102_356_0	0.9568173885345459	17	distilbert-base-uncased-emotion
6	0	s_1404_968_2	0.9560011625289917	18	distilbert-base-uncased-emotion
6	0	s_1336_191_0	0.955437421798706	19	distilbert-base-uncased-emotion
6	0	s_1738_386_1	0.9552828073501587	20	distilbert-base-uncased-emotion
6	0	s_316_826_0	0.9551798105239868	21	distilbert-base-uncased-emotion
6	0	s_1147_1270_5	0.9550958275794983	22	distilbert-base-uncased-emotion
6	0	s_917_501_0	0.9550689458847046	23	distilbert-base-uncased-emotion
6	0	s_70_117_0	0.9548410177230835	24	distilbert-base-uncased-emotion
6	0	s_12_626_0	0.9545732736587524	25	distilbert-base-uncased-emotion
6	0	s_543_197_0	0.954511284828186	26	distilbert-base-uncased-emotion
6	0	s_1601_65_18	0.954155445098877	27	distilbert-base-uncased-emotion
6	0	s_328_745_3	0.9539081454277039	28	distilbert-base-uncased-emotion
6	0	s_2953_733_0	0.9538987874984741	29	distilbert-base-uncased-emotion
6	0	s_1231_14_0	0.9522451162338257	30	distilbert-base-uncased-emotion
6	0	s_2894_440_0	0.9519723653793335	31	distilbert-base-uncased-emotion
6	0	s_1496_173_3	0.9519129991531372	32	distilbert-base-uncased-emotion
6	0	s_209_621_6	0.9507730603218079	33	distilbert-base-uncased-emotion
6	0	s_1692_220_8	0.9502665996551514	34	distilbert-base-uncased-emotion
6	0	s_2330_916_0	0.9499255418777466	35	distilbert-base-uncased-emotion
6	0	s_1609_616_1	0.9497637152671814	36	distilbert-base-uncased-emotion
