query	q0	docid	score	rank	model
18	0	s_2890_281_44	0.9723914861679077	1	distilbert-base-uncased-emotion
18	0	s_313_929_42	0.9621478915214539	2	distilbert-base-uncased-emotion
18	0	s_749_108_0	0.9604679942131042	3	distilbert-base-uncased-emotion
18	0	s_908_914_0	0.9593125581741333	4	distilbert-base-uncased-emotion
18	0	s_1404_105_33	0.9553018808364868	5	distilbert-base-uncased-emotion
18	0	s_2176_1335_0	0.9544499516487122	6	distilbert-base-uncased-emotion
18	0	s_3028_530_0	0.9536019563674927	7	distilbert-base-uncased-emotion
18	0	s_1265_449_5	0.9535326361656189	8	distilbert-base-uncased-emotion
18	0	s_614_1412_12	0.9503848552703857	9	distilbert-base-uncased-emotion
18	0	s_788_636_2	0.9475762844085693	10	distilbert-base-uncased-emotion
18	0	s_2807_373_6	0.9446468949317932	11	distilbert-base-uncased-emotion
18	0	s_63_19_1	0.94297194480896	12	distilbert-base-uncased-emotion
18	0	s_1599_19_2	0.9424029588699341	13	distilbert-base-uncased-emotion
18	0	s_1601_678_13	0.9418952465057373	14	distilbert-base-uncased-emotion
18	0	s_258_546_4	0.941067099571228	15	distilbert-base-uncased-emotion
18	0	s_1712_161_121	0.9383153319358826	16	distilbert-base-uncased-emotion
18	0	s_2292_764_2	0.9377080202102661	17	distilbert-base-uncased-emotion
18	0	s_8_1071_2	0.9370636940002441	18	distilbert-base-uncased-emotion
18	0	s_1404_1368_1	0.9369786977767944	19	distilbert-base-uncased-emotion
18	0	s_891_339_54	0.9366015791893005	20	distilbert-base-uncased-emotion
18	0	s_1269_0_5	0.9348981976509094	21	distilbert-base-uncased-emotion
18	0	s_2615_754_3	0.9347916841506958	22	distilbert-base-uncased-emotion
18	0	s_891_979_99	0.9346985816955566	23	distilbert-base-uncased-emotion
18	0	s_737_229_17	0.9346851706504822	24	distilbert-base-uncased-emotion
18	0	s_2593_550_1	0.9345194101333618	25	distilbert-base-uncased-emotion
18	0	s_2367_486_0	0.9338443279266357	26	distilbert-base-uncased-emotion
18	0	s_1625_934_3	0.9329787492752075	27	distilbert-base-uncased-emotion
18	0	s_3066_976_1	0.9329756498336792	28	distilbert-base-uncased-emotion
18	0	s_2201_1079_0	0.9327937364578247	29	distilbert-base-uncased-emotion
18	0	s_1580_37_2	0.9322073459625244	30	distilbert-base-uncased-emotion
18	0	s_2681_1841_5	0.9321976900100708	31	distilbert-base-uncased-emotion
18	0	s_1995_178_0	0.9319957494735718	32	distilbert-base-uncased-emotion
18	0	s_970_246_0	0.9314157962799072	33	distilbert-base-uncased-emotion
18	0	s_2143_29_0	0.931390643119812	34	distilbert-base-uncased-emotion
18	0	s_888_213_3	0.9313302636146545	35	distilbert-base-uncased-emotion
18	0	s_655_1031_18	0.9309267997741699	36	distilbert-base-uncased-emotion
18	0	s_993_51_6	0.9308860301971436	37	distilbert-base-uncased-emotion
18	0	s_1001_412_0	0.9306725263595581	38	distilbert-base-uncased-emotion
18	0	s_2748_461_3	0.929182231426239	39	distilbert-base-uncased-emotion
18	0	s_514_103_0	0.929039478302002	40	distilbert-base-uncased-emotion
18	0	s_727_1085_1	0.9290179014205933	41	distilbert-base-uncased-emotion
18	0	s_1762_427_2	0.9289017915725708	42	distilbert-base-uncased-emotion
18	0	s_1514_727_320	0.9284429550170898	43	distilbert-base-uncased-emotion
18	0	s_2520_1289_0	0.9281615018844604	44	distilbert-base-uncased-emotion
18	0	s_313_1001_53	0.9278979301452637	45	distilbert-base-uncased-emotion
18	0	s_201_2_2	0.9276022911071777	46	distilbert-base-uncased-emotion
18	0	s_3002_178_0	0.9275171756744385	47	distilbert-base-uncased-emotion
18	0	s_3067_116_1	0.9273990988731384	48	distilbert-base-uncased-emotion
18	0	s_405_442_0	0.9271844625473022	49	distilbert-base-uncased-emotion
18	0	s_1265_30_1	0.9270395040512085	50	distilbert-base-uncased-emotion
18	0	s_797_1328_1	0.9269779324531555	51	distilbert-base-uncased-emotion
18	0	s_1977_37_0	0.9262145161628723	52	distilbert-base-uncased-emotion
18	0	s_1749_250_1	0.9262060523033142	53	distilbert-base-uncased-emotion
18	0	s_1527_117_11	0.9260890483856201	54	distilbert-base-uncased-emotion
18	0	s_713_1095_1	0.9259830713272095	55	distilbert-base-uncased-emotion
18	0	s_1283_150_0	0.9257334470748901	56	distilbert-base-uncased-emotion
18	0	s_2044_1167_0	0.9255410432815552	57	distilbert-base-uncased-emotion
18	0	s_2007_131_0	0.9253084063529968	58	distilbert-base-uncased-emotion
18	0	s_3068_751_5	0.925254225730896	59	distilbert-base-uncased-emotion
18	0	s_313_556_35	0.9250209927558899	60	distilbert-base-uncased-emotion
18	0	s_389_363_2	0.924996554851532	61	distilbert-base-uncased-emotion
18	0	s_116_619_2	0.9249869585037231	62	distilbert-base-uncased-emotion
18	0	s_1352_800_2	0.9249851107597351	63	distilbert-base-uncased-emotion
18	0	s_1107_68_0	0.9249825477600098	64	distilbert-base-uncased-emotion
18	0	s_1459_1211_0	0.9245578646659851	65	distilbert-base-uncased-emotion
18	0	s_1805_1280_0	0.9244019389152527	66	distilbert-base-uncased-emotion
18	0	s_2402_706_6	0.9243892431259155	67	distilbert-base-uncased-emotion
18	0	s_2776_377_0	0.9241783022880554	68	distilbert-base-uncased-emotion
