query	q0	docid	score	rank	model
17	0	s_1580_37_2	0.9877736568450928	1	distilbert-base-uncased-emotion
17	0	s_2669_4_3	0.9777427315711975	2	distilbert-base-uncased-emotion
17	0	s_2415_194_15	0.9770710468292236	3	distilbert-base-uncased-emotion
17	0	s_1234_499_1	0.9756160974502563	4	distilbert-base-uncased-emotion
17	0	s_2232_597_0	0.9753335118293762	5	distilbert-base-uncased-emotion
17	0	s_2415_168_0	0.9744051098823547	6	distilbert-base-uncased-emotion
17	0	s_2415_141_9	0.97440505027771	7	distilbert-base-uncased-emotion
17	0	s_1551_0_41	0.9740839004516602	8	distilbert-base-uncased-emotion
17	0	s_1580_85_8	0.9740654230117798	9	distilbert-base-uncased-emotion
17	0	s_2338_771_2	0.972051739692688	10	distilbert-base-uncased-emotion
17	0	s_1601_794_0	0.9714999198913574	11	distilbert-base-uncased-emotion
17	0	s_697_17_12	0.9713422060012817	12	distilbert-base-uncased-emotion
17	0	s_8_1120_3	0.9711893796920776	13	distilbert-base-uncased-emotion
17	0	s_8_1124_3	0.9711893200874329	14	distilbert-base-uncased-emotion
17	0	s_3044_143_3	0.9691342115402222	15	distilbert-base-uncased-emotion
17	0	s_508_7_5	0.968975305557251	16	distilbert-base-uncased-emotion
17	0	s_1899_356_1	0.968786895275116	17	distilbert-base-uncased-emotion
17	0	s_17_843_10	0.9686599373817444	18	distilbert-base-uncased-emotion
17	0	s_2587_568_0	0.9686374664306641	19	distilbert-base-uncased-emotion
17	0	s_2479_81_5	0.9684303402900696	20	distilbert-base-uncased-emotion
17	0	s_313_967_23	0.9683634638786316	21	distilbert-base-uncased-emotion
17	0	s_220_113_0	0.968363344669342	22	distilbert-base-uncased-emotion
17	0	s_1609_125_0	0.9679880142211914	23	distilbert-base-uncased-emotion
17	0	s_2606_309_5	0.967623233795166	24	distilbert-base-uncased-emotion
17	0	s_993_781_1	0.9671441316604614	25	distilbert-base-uncased-emotion
17	0	s_2647_14_8	0.9669944047927856	26	distilbert-base-uncased-emotion
17	0	s_2330_916_0	0.9668557643890381	27	distilbert-base-uncased-emotion
17	0	s_1404_769_6	0.9667922258377075	28	distilbert-base-uncased-emotion
17	0	s_132_167_0	0.9667242765426636	29	distilbert-base-uncased-emotion
17	0	s_2749_78_0	0.9664490222930908	30	distilbert-base-uncased-emotion
17	0	s_1715_78_18	0.9661372303962708	31	distilbert-base-uncased-emotion
17	0	s_2143_358_13	0.9660102725028992	32	distilbert-base-uncased-emotion
17	0	s_56_303_4	0.965385913848877	33	distilbert-base-uncased-emotion
17	0	s_3028_409_3	0.9653815031051636	34	distilbert-base-uncased-emotion
17	0	s_1160_120_1	0.9653376340866089	35	distilbert-base-uncased-emotion
17	0	s_552_260_0	0.9652599096298218	36	distilbert-base-uncased-emotion
17	0	s_1404_968_2	0.9652022123336792	37	distilbert-base-uncased-emotion
17	0	s_2560_109_0	0.9650751352310181	38	distilbert-base-uncased-emotion
17	0	s_2886_69_10	0.9649958610534668	39	distilbert-base-uncased-emotion
17	0	s_804_136_0	0.9648020267486572	40	distilbert-base-uncased-emotion
17	0	s_2089_546_2	0.9645792245864868	41	distilbert-base-uncased-emotion
17	0	s_2815_1353_49	0.9642250537872314	42	distilbert-base-uncased-emotion
17	0	s_1592_97_1	0.9641957879066467	43	distilbert-base-uncased-emotion
17	0	s_975_82_1	0.9641891717910767	44	distilbert-base-uncased-emotion
17	0	s_1578_1372_6	0.964165449142456	45	distilbert-base-uncased-emotion
17	0	s_610_89_0	0.9641259908676147	46	distilbert-base-uncased-emotion
17	0	s_1515_552_0	0.963994562625885	47	distilbert-base-uncased-emotion
17	0	s_993_565_5	0.9638969898223877	48	distilbert-base-uncased-emotion
17	0	s_1551_28_10	0.9638793468475342	49	distilbert-base-uncased-emotion
17	0	s_201_51_0	0.9637644290924072	50	distilbert-base-uncased-emotion
17	0	s_2536_48_0	0.9631983041763306	51	distilbert-base-uncased-emotion
17	0	s_1514_381_229	0.9629151225090027	52	distilbert-base-uncased-emotion
17	0	s_1265_212_0	0.962740421295166	53	distilbert-base-uncased-emotion
17	0	s_18_376_2	0.9626771807670593	54	distilbert-base-uncased-emotion
17	0	s_2130_310_17	0.9625809192657471	55	distilbert-base-uncased-emotion
17	0	s_254_95_0	0.9625712633132935	56	distilbert-base-uncased-emotion
17	0	s_1581_626_0	0.9624196887016296	57	distilbert-base-uncased-emotion
17	0	s_2678_282_0	0.9622645378112793	58	distilbert-base-uncased-emotion
17	0	s_2094_142_1	0.9622280597686768	59	distilbert-base-uncased-emotion
17	0	s_2296_651_2	0.9620687365531921	60	distilbert-base-uncased-emotion
17	0	s_807_290_0	0.9620515704154968	61	distilbert-base-uncased-emotion
17	0	s_1410_88_0	0.9619536399841309	62	distilbert-base-uncased-emotion
17	0	s_888_1323_3	0.9617816805839539	63	distilbert-base-uncased-emotion
17	0	s_549_69_1	0.9617201685905457	64	distilbert-base-uncased-emotion
17	0	s_2993_24_4	0.9617201089859009	65	distilbert-base-uncased-emotion
17	0	s_2396_10_1	0.9617050886154175	66	distilbert-base-uncased-emotion
17	0	s_1265_110_0	0.9616430401802063	67	distilbert-base-uncased-emotion
17	0	s_547_567_2	0.9616121053695679	68	distilbert-base-uncased-emotion
17	0	s_2606_256_0	0.9615678787231445	69	distilbert-base-uncased-emotion
17	0	s_888_1402_3	0.9613935947418213	70	distilbert-base-uncased-emotion
17	0	s_1404_316_5	0.9613646268844604	71	distilbert-base-uncased-emotion
17	0	s_2130_1123_10	0.9613431096076965	72	distilbert-base-uncased-emotion
17	0	s_782_6_13	0.9612787365913391	73	distilbert-base-uncased-emotion
17	0	s_664_105_1	0.9612241983413696	74	distilbert-base-uncased-emotion
17	0	s_2613_782_0	0.9611204862594604	75	distilbert-base-uncased-emotion
17	0	s_2415_53_1	0.961095929145813	76	distilbert-base-uncased-emotion
17	0	s_1388_1136_0	0.9610737562179565	77	distilbert-base-uncased-emotion
17	0	s_1601_65_18	0.9609813690185547	78	distilbert-base-uncased-emotion
17	0	s_993_928_7	0.960839033126831	79	distilbert-base-uncased-emotion
17	0	s_2488_644_0	0.9607703685760498	80	distilbert-base-uncased-emotion
17	0	s_259_641_0	0.9606888890266418	81	distilbert-base-uncased-emotion
17	0	s_1749_1044_0	0.9606205224990845	82	distilbert-base-uncased-emotion
17	0	s_371_142_0	0.9603909254074097	83	distilbert-base-uncased-emotion
17	0	s_703_79_24	0.9603836536407471	84	distilbert-base-uncased-emotion
17	0	s_356_57_2	0.9602991342544556	85	distilbert-base-uncased-emotion
17	0	s_1920_183_0	0.9602214694023132	86	distilbert-base-uncased-emotion
17	0	s_326_265_1	0.9601497650146484	87	distilbert-base-uncased-emotion
17	0	s_2415_194_3	0.9599376916885376	88	distilbert-base-uncased-emotion
17	0	s_1584_1052_0	0.9599215984344482	89	distilbert-base-uncased-emotion
17	0	s_507_383_0	0.9598602056503296	90	distilbert-base-uncased-emotion
17	0	s_2100_1_24	0.9597271680831909	91	distilbert-base-uncased-emotion
17	0	s_2963_0_3	0.9597057104110718	92	distilbert-base-uncased-emotion
17	0	s_586_713_4	0.9596836566925049	93	distilbert-base-uncased-emotion
17	0	s_962_142_0	0.9596794843673706	94	distilbert-base-uncased-emotion
17	0	s_1168_49_0	0.9595996737480164	95	distilbert-base-uncased-emotion
17	0	s_2176_603_1	0.959561824798584	96	distilbert-base-uncased-emotion
17	0	s_321_122_0	0.959475576877594	97	distilbert-base-uncased-emotion
17	0	s_131_822_0	0.9594110250473022	98	distilbert-base-uncased-emotion
17	0	s_436_131_116	0.959404468536377	99	distilbert-base-uncased-emotion
17	0	s_156_110_0	0.9593614935874939	100	distilbert-base-uncased-emotion
17	0	s_1132_1004_0	0.9592227935791016	101	distilbert-base-uncased-emotion
17	0	s_1625_934_3	0.959131121635437	102	distilbert-base-uncased-emotion
17	0	s_1160_171_5	0.959123969078064	103	distilbert-base-uncased-emotion
17	0	s_2625_795_12	0.9590963125228882	104	distilbert-base-uncased-emotion
17	0	s_1247_1073_0	0.9590094685554504	105	distilbert-base-uncased-emotion
17	0	s_717_194_1	0.9588265419006348	106	distilbert-base-uncased-emotion
17	0	s_1234_347_0	0.95870441198349	107	distilbert-base-uncased-emotion
17	0	s_1764_1_1	0.9586638808250427	108	distilbert-base-uncased-emotion
17	0	s_2139_123_4	0.9586109519004822	109	distilbert-base-uncased-emotion
17	0	s_508_46_4	0.9585041999816895	110	distilbert-base-uncased-emotion
17	0	s_426_581_146	0.9584309458732605	111	distilbert-base-uncased-emotion
17	0	s_2831_991_12	0.9584082365036011	112	distilbert-base-uncased-emotion
17	0	s_1404_1292_0	0.9583289623260498	113	distilbert-base-uncased-emotion
17	0	s_12_2_34	0.9582158327102661	114	distilbert-base-uncased-emotion
17	0	s_126_11_0	0.958106517791748	115	distilbert-base-uncased-emotion
17	0	s_776_728_1	0.9580883979797363	116	distilbert-base-uncased-emotion
17	0	s_1499_708_134	0.9580875635147095	117	distilbert-base-uncased-emotion
17	0	s_2280_12_0	0.9580718278884888	118	distilbert-base-uncased-emotion
17	0	s_74_5_6	0.9580267071723938	119	distilbert-base-uncased-emotion
17	0	s_1514_186_110	0.9580060243606567	120	distilbert-base-uncased-emotion
17	0	s_897_971_2	0.9579770565032959	121	distilbert-base-uncased-emotion
17	0	s_2130_716_0	0.9579727649688721	122	distilbert-base-uncased-emotion
17	0	s_2894_440_0	0.9577676653862	123	distilbert-base-uncased-emotion
17	0	s_2415_600_3	0.957744836807251	124	distilbert-base-uncased-emotion
17	0	s_80_108_2	0.9576768279075623	125	distilbert-base-uncased-emotion
17	0	s_2006_20_3	0.9575058221817017	126	distilbert-base-uncased-emotion
17	0	s_775_1025_5	0.9572271108627319	127	distilbert-base-uncased-emotion
17	0	s_2505_1308_0	0.957078218460083	128	distilbert-base-uncased-emotion
17	0	s_317_1197_0	0.9570280313491821	129	distilbert-base-uncased-emotion
17	0	s_2146_111_3	0.9569755792617798	130	distilbert-base-uncased-emotion
17	0	s_2402_1250_5	0.9568169713020325	131	distilbert-base-uncased-emotion
17	0	s_1382_778_0	0.9566326141357422	132	distilbert-base-uncased-emotion
17	0	s_552_12_24	0.9565961360931396	133	distilbert-base-uncased-emotion
17	0	s_2836_287_0	0.956576943397522	134	distilbert-base-uncased-emotion
17	0	s_2291_199_0	0.9564011096954346	135	distilbert-base-uncased-emotion
17	0	s_2035_910_3	0.9563580751419067	136	distilbert-base-uncased-emotion
17	0	s_2988_264_0	0.9563413858413696	137	distilbert-base-uncased-emotion
17	0	s_3056_1677_0	0.9563188552856445	138	distilbert-base-uncased-emotion
17	0	s_1625_440_6	0.9562265872955322	139	distilbert-base-uncased-emotion
17	0	s_1597_605_1	0.9560474157333374	140	distilbert-base-uncased-emotion
17	0	s_1903_1702_0	0.9559540152549744	141	distilbert-base-uncased-emotion
17	0	s_2625_751_1	0.9559336304664612	142	distilbert-base-uncased-emotion
17	0	s_2953_456_0	0.9558161497116089	143	distilbert-base-uncased-emotion
17	0	s_316_646_1	0.955612301826477	144	distilbert-base-uncased-emotion
17	0	s_2595_404_14	0.955609917640686	145	distilbert-base-uncased-emotion
17	0	s_217_501_0	0.9555041790008545	146	distilbert-base-uncased-emotion
17	0	s_2007_693_0	0.9554941058158875	147	distilbert-base-uncased-emotion
17	0	s_1155_65_4	0.9554200768470764	148	distilbert-base-uncased-emotion
17	0	s_2593_538_0	0.9553350210189819	149	distilbert-base-uncased-emotion
17	0	s_2292_764_2	0.9552194476127625	150	distilbert-base-uncased-emotion
17	0	s_2447_475_0	0.9551388621330261	151	distilbert-base-uncased-emotion
17	0	s_2993_295_6	0.9550974369049072	152	distilbert-base-uncased-emotion
17	0	s_3003_425_0	0.9550740718841553	153	distilbert-base-uncased-emotion
17	0	s_3002_178_1	0.9549447298049927	154	distilbert-base-uncased-emotion
17	0	s_2272_488_1	0.9548799991607666	155	distilbert-base-uncased-emotion
17	0	s_888_213_3	0.9548557996749878	156	distilbert-base-uncased-emotion
17	0	s_2331_1061_0	0.9547672271728516	157	distilbert-base-uncased-emotion
17	0	s_131_921_5	0.954683780670166	158	distilbert-base-uncased-emotion
17	0	s_681_475_2	0.9546070098876953	159	distilbert-base-uncased-emotion
17	0	s_1818_19_0	0.9545669555664062	160	distilbert-base-uncased-emotion
17	0	s_3075_23_3	0.9545430541038513	161	distilbert-base-uncased-emotion
17	0	s_1625_371_4	0.9544810056686401	162	distilbert-base-uncased-emotion
17	0	s_1738_386_1	0.9544787406921387	163	distilbert-base-uncased-emotion
17	0	s_2951_1258_0	0.9544398188591003	164	distilbert-base-uncased-emotion
17	0	s_1336_837_0	0.9544262886047363	165	distilbert-base-uncased-emotion
17	0	s_2139_46_3	0.9543843269348145	166	distilbert-base-uncased-emotion
17	0	s_2414_322_7	0.9542835354804993	167	distilbert-base-uncased-emotion
17	0	s_1296_134_10	0.9542779922485352	168	distilbert-base-uncased-emotion
17	0	s_1496_173_3	0.9541259407997131	169	distilbert-base-uncased-emotion
17	0	s_2415_1145_0	0.954106330871582	170	distilbert-base-uncased-emotion
17	0	s_8_355_2	0.9540330171585083	171	distilbert-base-uncased-emotion
17	0	s_337_221_0	0.9540022611618042	172	distilbert-base-uncased-emotion
17	0	s_2395_33_0	0.9539506435394287	173	distilbert-base-uncased-emotion
17	0	s_838_470_0	0.9539389610290527	174	distilbert-base-uncased-emotion
17	0	s_1587_1507_0	0.9539240598678589	175	distilbert-base-uncased-emotion
17	0	s_1404_817_0	0.9539057016372681	176	distilbert-base-uncased-emotion
17	0	s_74_5_9	0.9538906216621399	177	distilbert-base-uncased-emotion
17	0	s_2996_268_0	0.9538875818252563	178	distilbert-base-uncased-emotion
17	0	s_1661_5_0	0.953877866268158	179	distilbert-base-uncased-emotion
17	0	s_1979_321_0	0.9538484811782837	180	distilbert-base-uncased-emotion
17	0	s_3042_4_99	0.9537930488586426	181	distilbert-base-uncased-emotion
17	0	s_697_135_6	0.9536170959472656	182	distilbert-base-uncased-emotion
17	0	s_447_972_0	0.9536144733428955	183	distilbert-base-uncased-emotion
17	0	s_821_1070_0	0.953487753868103	184	distilbert-base-uncased-emotion
17	0	s_1337_14_0	0.9534775018692017	185	distilbert-base-uncased-emotion
17	0	s_2815_1557_91	0.9534359574317932	186	distilbert-base-uncased-emotion
17	0	s_1905_30_46	0.9534341096878052	187	distilbert-base-uncased-emotion
17	0	s_898_324_1	0.9534227252006531	188	distilbert-base-uncased-emotion
17	0	s_462_672_0	0.9533848166465759	189	distilbert-base-uncased-emotion
17	0	s_1514_116_201	0.9533507227897644	190	distilbert-base-uncased-emotion
17	0	s_1116_1087_2	0.9533268213272095	191	distilbert-base-uncased-emotion
17	0	s_634_56_0	0.9533225297927856	192	distilbert-base-uncased-emotion
17	0	s_2470_23_10	0.9532638788223267	193	distilbert-base-uncased-emotion
17	0	s_2564_843_0	0.9532475471496582	194	distilbert-base-uncased-emotion
17	0	s_2453_7_8	0.9532015323638916	195	distilbert-base-uncased-emotion
17	0	s_2815_1461_59	0.9532015323638916	196	distilbert-base-uncased-emotion
17	0	s_1313_32_0	0.9531742334365845	197	distilbert-base-uncased-emotion
17	0	s_356_186_14	0.953010618686676	198	distilbert-base-uncased-emotion
17	0	s_1246_1526_0	0.952994704246521	199	distilbert-base-uncased-emotion
17	0	s_2608_1797_0	0.9529551267623901	200	distilbert-base-uncased-emotion
17	0	s_701_466_2	0.9529235363006592	201	distilbert-base-uncased-emotion
