query	q0	docid	score	rank	model
13	0	s_1933_177_2	0.9914632439613342	1	distilbert-base-uncased-emotion
13	0	s_3019_385_0	0.9819002151489258	2	distilbert-base-uncased-emotion
13	0	s_2690_411_0	0.9792782664299011	3	distilbert-base-uncased-emotion
13	0	s_2776_385_2	0.9790911078453064	4	distilbert-base-uncased-emotion
13	0	s_1503_227_0	0.9788823127746582	5	distilbert-base-uncased-emotion
13	0	s_307_403_0	0.9788718223571777	6	distilbert-base-uncased-emotion
13	0	s_2579_911_0	0.9787272810935974	7	distilbert-base-uncased-emotion
13	0	s_2952_616_0	0.9777191877365112	8	distilbert-base-uncased-emotion
13	0	s_1086_415_8	0.97733473777771	9	distilbert-base-uncased-emotion
13	0	s_587_136_1	0.9771040678024292	10	distilbert-base-uncased-emotion
13	0	s_628_753_0	0.9768897891044617	11	distilbert-base-uncased-emotion
13	0	s_1134_873_1	0.9768897891044617	12	distilbert-base-uncased-emotion
13	0	s_1086_461_0	0.9768717288970947	13	distilbert-base-uncased-emotion
13	0	s_2459_190_1	0.9765799641609192	14	distilbert-base-uncased-emotion
13	0	s_2774_269_1	0.9762629866600037	15	distilbert-base-uncased-emotion
13	0	s_2402_791_8	0.9757155776023865	16	distilbert-base-uncased-emotion
13	0	s_2535_38_7	0.975505530834198	17	distilbert-base-uncased-emotion
13	0	s_2124_1271_0	0.975505530834198	18	distilbert-base-uncased-emotion
13	0	s_749_165_2	0.9753087759017944	19	distilbert-base-uncased-emotion
13	0	s_2700_248_5	0.9752313494682312	20	distilbert-base-uncased-emotion
13	0	s_117_921_0	0.9745684862136841	21	distilbert-base-uncased-emotion
13	0	s_1384_107_0	0.9744450449943542	22	distilbert-base-uncased-emotion
13	0	s_2723_1102_9	0.9742008447647095	23	distilbert-base-uncased-emotion
13	0	s_2515_321_0	0.9741708040237427	24	distilbert-base-uncased-emotion
13	0	s_2883_255_0	0.9741706848144531	25	distilbert-base-uncased-emotion
13	0	s_2865_1047_0	0.9739212393760681	26	distilbert-base-uncased-emotion
13	0	s_2685_262_0	0.9738404750823975	27	distilbert-base-uncased-emotion
13	0	s_2456_800_2	0.9735137224197388	28	distilbert-base-uncased-emotion
13	0	s_2486_51_38	0.9731321334838867	29	distilbert-base-uncased-emotion
13	0	s_739_4_1	0.9731134176254272	30	distilbert-base-uncased-emotion
