query	q0	docid	score	rank	model
3	0	s_356_158_6	0.9886214137077332	1	distilbert-base-uncased-emotion
3	0	s_449_104_0	0.9861962795257568	2	distilbert-base-uncased-emotion
3	0	s_2417_80_2	0.9813120365142822	3	distilbert-base-uncased-emotion
3	0	s_3009_25_1	0.9807522892951965	4	distilbert-base-uncased-emotion
3	0	s_86_494_0	0.9790564775466919	5	distilbert-base-uncased-emotion
3	0	s_1551_97_4	0.9790270328521729	6	distilbert-base-uncased-emotion
3	0	s_2593_426_1	0.978655219078064	7	distilbert-base-uncased-emotion
3	0	s_2415_615_3	0.9765366315841675	8	distilbert-base-uncased-emotion
3	0	s_2415_114_8	0.9764081239700317	9	distilbert-base-uncased-emotion
3	0	s_2678_313_0	0.9759299159049988	10	distilbert-base-uncased-emotion
3	0	s_2815_1312_111	0.9758285284042358	11	distilbert-base-uncased-emotion
3	0	s_2479_28_5	0.9757955074310303	12	distilbert-base-uncased-emotion
3	0	s_743_313_0	0.9755333065986633	13	distilbert-base-uncased-emotion
3	0	s_664_104_34	0.9752304553985596	14	distilbert-base-uncased-emotion
3	0	s_1483_30_2	0.9731636047363281	15	distilbert-base-uncased-emotion
3	0	s_2993_388_17	0.9722074866294861	16	distilbert-base-uncased-emotion
3	0	s_1818_19_0	0.9721580743789673	17	distilbert-base-uncased-emotion
3	0	s_975_82_1	0.9711551666259766	18	distilbert-base-uncased-emotion
3	0	s_735_231_1	0.9704345464706421	19	distilbert-base-uncased-emotion
3	0	s_2100_103_2	0.9701769351959229	20	distilbert-base-uncased-emotion
3	0	s_2130_1123_10	0.9696698784828186	21	distilbert-base-uncased-emotion
3	0	s_3042_50_6	0.9696513414382935	22	distilbert-base-uncased-emotion
3	0	s_1824_1615_2	0.9696239233016968	23	distilbert-base-uncased-emotion
3	0	s_2721_569_0	0.9696239233016968	24	distilbert-base-uncased-emotion
3	0	s_2180_31_44	0.9693111181259155	25	distilbert-base-uncased-emotion
3	0	s_782_573_10	0.9690294861793518	26	distilbert-base-uncased-emotion
3	0	s_433_808_10	0.9687960147857666	27	distilbert-base-uncased-emotion
3	0	s_1499_1086_27	0.9678244590759277	28	distilbert-base-uncased-emotion
3	0	s_1666_218_2	0.9676558971405029	29	distilbert-base-uncased-emotion
3	0	s_1905_30_46	0.9675132036209106	30	distilbert-base-uncased-emotion
3	0	s_356_186_14	0.9674473404884338	31	distilbert-base-uncased-emotion
3	0	s_1597_605_1	0.9672998189926147	32	distilbert-base-uncased-emotion
3	0	s_858_145_5	0.9665815234184265	33	distilbert-base-uncased-emotion
3	0	s_918_25_2	0.9663567543029785	34	distilbert-base-uncased-emotion
3	0	s_2143_358_13	0.9663148522377014	35	distilbert-base-uncased-emotion
3	0	s_1978_1056_16	0.9656437635421753	36	distilbert-base-uncased-emotion
3	0	s_2608_1797_0	0.9655530452728271	37	distilbert-base-uncased-emotion
3	0	s_951_54_0	0.9654003381729126	38	distilbert-base-uncased-emotion
3	0	s_1580_37_2	0.9653308391571045	39	distilbert-base-uncased-emotion
3	0	s_1551_163_8	0.9652678370475769	40	distilbert-base-uncased-emotion
3	0	s_2993_494_0	0.9651377201080322	41	distilbert-base-uncased-emotion
3	0	s_2130_1296_12	0.965103805065155	42	distilbert-base-uncased-emotion
3	0	s_1746_430_0	0.9646775722503662	43	distilbert-base-uncased-emotion
3	0	s_17_808_1	0.9646230340003967	44	distilbert-base-uncased-emotion
3	0	s_1551_98_2	0.9645573496818542	45	distilbert-base-uncased-emotion
3	0	s_1418_612_0	0.964348316192627	46	distilbert-base-uncased-emotion
3	0	s_2352_879_0	0.9639710187911987	47	distilbert-base-uncased-emotion
3	0	s_2815_1586_73	0.9639708995819092	48	distilbert-base-uncased-emotion
3	0	s_1580_85_8	0.9638036489486694	49	distilbert-base-uncased-emotion
