query	q0	docid	score	rank	model
15	0	s_689_708_7	0.9311242699623108	1	distilbert-base-uncased-emotion
15	0	s_1294_207_6	0.9270521402359009	2	distilbert-base-uncased-emotion
15	0	s_2325_835_0	0.9260173439979553	3	distilbert-base-uncased-emotion
15	0	s_1691_23_4	0.9095436334609985	4	distilbert-base-uncased-emotion
15	0	s_494_421_8	0.9085692763328552	5	distilbert-base-uncased-emotion
15	0	s_1296_134_18	0.9082092046737671	6	distilbert-base-uncased-emotion
15	0	s_1851_2_42	0.9064468145370483	7	distilbert-base-uncased-emotion
15	0	s_1010_720_0	0.905382513999939	8	distilbert-base-uncased-emotion
15	0	s_1620_587_1	0.9048291444778442	9	distilbert-base-uncased-emotion
15	0	s_1199_52_1	0.9031715989112854	10	distilbert-base-uncased-emotion
15	0	s_420_218_0	0.9024717807769775	11	distilbert-base-uncased-emotion
15	0	s_2079_457_0	0.901254415512085	12	distilbert-base-uncased-emotion
15	0	s_1438_276_2	0.9006283283233643	13	distilbert-base-uncased-emotion
15	0	s_2081_153_1	0.8982493877410889	14	distilbert-base-uncased-emotion
15	0	s_1360_425_138	0.8980060815811157	15	distilbert-base-uncased-emotion
15	0	s_1767_571_0	0.8977134227752686	16	distilbert-base-uncased-emotion
15	0	s_914_182_2	0.8967016935348511	17	distilbert-base-uncased-emotion
15	0	s_549_728_3	0.8963961601257324	18	distilbert-base-uncased-emotion
15	0	s_1900_1052_50	0.8960616588592529	19	distilbert-base-uncased-emotion
15	0	s_2470_54_0	0.8955260515213013	20	distilbert-base-uncased-emotion
15	0	s_1469_327_6	0.8954895734786987	21	distilbert-base-uncased-emotion
15	0	s_2455_71_15	0.8951728343963623	22	distilbert-base-uncased-emotion
15	0	s_577_517_3	0.8951480984687805	23	distilbert-base-uncased-emotion
15	0	s_156_75_0	0.8948794603347778	24	distilbert-base-uncased-emotion
15	0	s_1620_92_28	0.8945978283882141	25	distilbert-base-uncased-emotion
15	0	s_264_953_5	0.8945358991622925	26	distilbert-base-uncased-emotion
15	0	s_2130_203_15	0.8942068815231323	27	distilbert-base-uncased-emotion
15	0	s_982_722_6	0.894091010093689	28	distilbert-base-uncased-emotion
15	0	s_1680_840_3	0.8940190076828003	29	distilbert-base-uncased-emotion
15	0	s_2638_1507_0	0.8934265375137329	30	distilbert-base-uncased-emotion
15	0	s_2184_269_1	0.8918393850326538	31	distilbert-base-uncased-emotion
15	0	s_574_1006_0	0.8914880156517029	32	distilbert-base-uncased-emotion
15	0	s_1499_1126_0	0.8912918567657471	33	distilbert-base-uncased-emotion
15	0	s_1725_1213_42	0.8911873698234558	34	distilbert-base-uncased-emotion
15	0	s_2993_185_6	0.8911284804344177	35	distilbert-base-uncased-emotion
15	0	s_1367_343_80	0.8910289406776428	36	distilbert-base-uncased-emotion
15	0	s_2296_338_2	0.8907284736633301	37	distilbert-base-uncased-emotion
15	0	s_1634_1583_4	0.8902959823608398	38	distilbert-base-uncased-emotion
15	0	s_2087_474_0	0.8899120092391968	39	distilbert-base-uncased-emotion
15	0	s_900_414_0	0.8896297216415405	40	distilbert-base-uncased-emotion
15	0	s_2815_1939_0	0.8894389867782593	41	distilbert-base-uncased-emotion
15	0	s_3019_1392_1	0.8894389867782593	42	distilbert-base-uncased-emotion
