query	q0	docid	score	rank	model
10	0	s_8_355_2	0.9938793182373047	1	distilbert-base-uncased-emotion
10	0	s_2286_168_4	0.9899402856826782	2	distilbert-base-uncased-emotion
10	0	s_2006_20_3	0.9898430109024048	3	distilbert-base-uncased-emotion
10	0	s_962_142_0	0.9895508289337158	4	distilbert-base-uncased-emotion
10	0	s_776_728_1	0.9894312620162964	5	distilbert-base-uncased-emotion
10	0	s_371_142_0	0.9889833927154541	6	distilbert-base-uncased-emotion
10	0	s_131_921_5	0.9888849258422852	7	distilbert-base-uncased-emotion
10	0	s_1715_78_18	0.9888307452201843	8	distilbert-base-uncased-emotion
10	0	s_2953_456_0	0.9886206388473511	9	distilbert-base-uncased-emotion
10	0	s_507_383_0	0.987855076789856	10	distilbert-base-uncased-emotion
10	0	s_697_135_6	0.9866914749145508	11	distilbert-base-uncased-emotion
10	0	s_2749_78_0	0.9864120483398438	12	distilbert-base-uncased-emotion
10	0	s_1132_1004_0	0.9858866930007935	13	distilbert-base-uncased-emotion
10	0	s_1329_146_7	0.9819620847702026	14	distilbert-base-uncased-emotion
10	0	s_56_303_4	0.980984091758728	15	distilbert-base-uncased-emotion
10	0	s_1355_237_2	0.9807109832763672	16	distilbert-base-uncased-emotion
10	0	s_1625_371_4	0.9773522019386292	17	distilbert-base-uncased-emotion
10	0	s_610_89_0	0.9757485389709473	18	distilbert-base-uncased-emotion
10	0	s_1578_865_2	0.9753037095069885	19	distilbert-base-uncased-emotion
10	0	s_321_219_4	0.9746841192245483	20	distilbert-base-uncased-emotion
10	0	s_2035_868_1	0.9745036959648132	21	distilbert-base-uncased-emotion
10	0	s_1843_242_21	0.9744836091995239	22	distilbert-base-uncased-emotion
10	0	s_2100_307_1	0.9738578796386719	23	distilbert-base-uncased-emotion
10	0	s_2455_115_0	0.973622739315033	24	distilbert-base-uncased-emotion
10	0	s_2334_184_8	0.9733597040176392	25	distilbert-base-uncased-emotion
10	0	s_356_57_2	0.9732727408409119	26	distilbert-base-uncased-emotion
10	0	s_2130_1250_12	0.9729799628257751	27	distilbert-base-uncased-emotion
10	0	s_2625_795_12	0.9726614952087402	28	distilbert-base-uncased-emotion
