query	q0	docid	score	rank	model
11	0	s_2625_148_0	0.9931944012641907	1	distilbert-base-uncased-emotion
11	0	s_2415_1024_5	0.9930828809738159	2	distilbert-base-uncased-emotion
11	0	s_1404_834_5	0.9910755157470703	3	distilbert-base-uncased-emotion
11	0	s_1404_57_25	0.9905367493629456	4	distilbert-base-uncased-emotion
11	0	s_1660_914_0	0.9904327392578125	5	distilbert-base-uncased-emotion
11	0	s_2130_806_0	0.9901888966560364	6	distilbert-base-uncased-emotion
11	0	s_626_63_0	0.9899867177009583	7	distilbert-base-uncased-emotion
11	0	s_2324_1720_8	0.9898601770401001	8	distilbert-base-uncased-emotion
11	0	s_2331_46_20	0.9896345734596252	9	distilbert-base-uncased-emotion
11	0	s_1641_19_1	0.9894900321960449	10	distilbert-base-uncased-emotion
11	0	s_2415_746_3	0.9893310070037842	11	distilbert-base-uncased-emotion
11	0	s_2641_489_1	0.9891033172607422	12	distilbert-base-uncased-emotion
11	0	s_71_22_2	0.9891033172607422	13	distilbert-base-uncased-emotion
11	0	s_2257_110_37	0.9890373349189758	14	distilbert-base-uncased-emotion
11	0	s_92_157_1	0.9885903000831604	15	distilbert-base-uncased-emotion
11	0	s_2379_726_0	0.9885289669036865	16	distilbert-base-uncased-emotion
11	0	s_1641_19_2	0.9882574677467346	17	distilbert-base-uncased-emotion
11	0	s_2415_2_37	0.9882397651672363	18	distilbert-base-uncased-emotion
11	0	s_1315_663_4	0.9882397651672363	19	distilbert-base-uncased-emotion
11	0	s_1933_310_8	0.9881359338760376	20	distilbert-base-uncased-emotion
11	0	s_626_789_1	0.9873223304748535	21	distilbert-base-uncased-emotion
11	0	s_2402_236_1	0.9873049259185791	22	distilbert-base-uncased-emotion
11	0	s_1756_414_3	0.9870790243148804	23	distilbert-base-uncased-emotion
11	0	s_2415_1104_0	0.9869831800460815	24	distilbert-base-uncased-emotion
11	0	s_1899_445_7	0.9867863655090332	25	distilbert-base-uncased-emotion
11	0	s_2008_410_7	0.9867640733718872	26	distilbert-base-uncased-emotion
11	0	s_993_534_1	0.9867196083068848	27	distilbert-base-uncased-emotion
11	0	s_168_145_12	0.9866906404495239	28	distilbert-base-uncased-emotion
11	0	s_2402_731_3	0.9866592884063721	29	distilbert-base-uncased-emotion
11	0	s_655_875_3	0.9864426851272583	30	distilbert-base-uncased-emotion
11	0	s_597_528_8	0.9863808751106262	31	distilbert-base-uncased-emotion
11	0	s_2411_261_15	0.9861849546432495	32	distilbert-base-uncased-emotion
11	0	s_1283_155_0	0.9860634803771973	33	distilbert-base-uncased-emotion
11	0	s_170_121_13	0.9859759211540222	34	distilbert-base-uncased-emotion
11	0	s_3085_48_0	0.985531210899353	35	distilbert-base-uncased-emotion
11	0	s_617_1891_8	0.9852631092071533	36	distilbert-base-uncased-emotion
11	0	s_18_988_1	0.9848217964172363	37	distilbert-base-uncased-emotion
11	0	s_454_618_0	0.9846892356872559	38	distilbert-base-uncased-emotion
11	0	s_569_463_1	0.984295129776001	39	distilbert-base-uncased-emotion
11	0	s_2953_602_84	0.9841488003730774	40	distilbert-base-uncased-emotion
11	0	s_2393_901_1	0.9840962886810303	41	distilbert-base-uncased-emotion
11	0	s_17_938_1	0.983858585357666	42	distilbert-base-uncased-emotion
11	0	s_18_1065_0	0.9835991859436035	43	distilbert-base-uncased-emotion
11	0	s_2661_917_0	0.9835586547851562	44	distilbert-base-uncased-emotion
11	0	s_1302_1740_4	0.9832121133804321	45	distilbert-base-uncased-emotion
11	0	s_2008_401_1	0.9830973148345947	46	distilbert-base-uncased-emotion
11	0	s_2418_276_11	0.9830771684646606	47	distilbert-base-uncased-emotion
11	0	s_993_600_2	0.9828517436981201	48	distilbert-base-uncased-emotion
11	0	s_1265_437_2	0.982764720916748	49	distilbert-base-uncased-emotion
11	0	s_731_964_0	0.9825259447097778	50	distilbert-base-uncased-emotion
11	0	s_2618_251_0	0.9825135469436646	51	distilbert-base-uncased-emotion
11	0	s_2076_686_0	0.9824573993682861	52	distilbert-base-uncased-emotion
11	0	s_2000_825_0	0.9822154641151428	53	distilbert-base-uncased-emotion
11	0	s_1697_617_2	0.9820888042449951	54	distilbert-base-uncased-emotion
11	0	s_663_54_2	0.9819365739822388	55	distilbert-base-uncased-emotion
11	0	s_1404_316_9	0.981093168258667	56	distilbert-base-uncased-emotion
11	0	s_512_625_1	0.9810433983802795	57	distilbert-base-uncased-emotion
11	0	s_17_877_14	0.9806826114654541	58	distilbert-base-uncased-emotion
11	0	s_2488_76_28	0.9806569814682007	59	distilbert-base-uncased-emotion
11	0	s_2966_1050_65	0.9806084632873535	60	distilbert-base-uncased-emotion
11	0	s_3003_740_3	0.9805489778518677	61	distilbert-base-uncased-emotion
11	0	s_1469_1221_4	0.9803851842880249	62	distilbert-base-uncased-emotion
11	0	s_993_56_0	0.9803727865219116	63	distilbert-base-uncased-emotion
11	0	s_1639_703_8	0.9803643226623535	64	distilbert-base-uncased-emotion
11	0	s_2500_1545_16	0.9800593852996826	65	distilbert-base-uncased-emotion
11	0	s_1132_298_0	0.9799287915229797	66	distilbert-base-uncased-emotion
11	0	s_3097_12_1	0.9799131155014038	67	distilbert-base-uncased-emotion
11	0	s_1499_595_3	0.9798186421394348	68	distilbert-base-uncased-emotion
11	0	s_3075_122_1	0.9795376062393188	69	distilbert-base-uncased-emotion
11	0	s_1816_320_55	0.9793800711631775	70	distilbert-base-uncased-emotion
11	0	s_2958_172_1	0.9793736338615417	71	distilbert-base-uncased-emotion
11	0	s_2615_1696_1	0.9793044328689575	72	distilbert-base-uncased-emotion
11	0	s_2008_531_3	0.9791762828826904	73	distilbert-base-uncased-emotion
11	0	s_1666_537_3	0.9791166186332703	74	distilbert-base-uncased-emotion
11	0	s_1153_166_2	0.9790384769439697	75	distilbert-base-uncased-emotion
11	0	s_2401_25_2	0.9787325263023376	76	distilbert-base-uncased-emotion
11	0	s_3066_300_0	0.9786900281906128	77	distilbert-base-uncased-emotion
11	0	s_1749_691_5	0.9784522652626038	78	distilbert-base-uncased-emotion
11	0	s_1053_333_203	0.9781981706619263	79	distilbert-base-uncased-emotion
11	0	s_287_41_0	0.9780523777008057	80	distilbert-base-uncased-emotion
11	0	s_1725_307_0	0.9779192209243774	81	distilbert-base-uncased-emotion
11	0	s_1019_1020_2	0.9777507781982422	82	distilbert-base-uncased-emotion
