query	q0	docid	score	rank	model
14	0	s_2596_197_0	0.984465479850769	1	distilbert-base-uncased-emotion
14	0	s_1014_919_14	0.9841610789299011	2	distilbert-base-uncased-emotion
14	0	s_2593_538_0	0.98378586769104	3	distilbert-base-uncased-emotion
14	0	s_1738_264_1	0.9810693264007568	4	distilbert-base-uncased-emotion
14	0	s_2593_496_5	0.9809116125106812	5	distilbert-base-uncased-emotion
14	0	s_1708_124_0	0.980766236782074	6	distilbert-base-uncased-emotion
14	0	s_2625_795_12	0.9759938716888428	7	distilbert-base-uncased-emotion
14	0	s_18_811_60	0.9724745750427246	8	distilbert-base-uncased-emotion
14	0	s_508_30_4	0.9722177386283875	9	distilbert-base-uncased-emotion
14	0	s_1270_10_1	0.9719441533088684	10	distilbert-base-uncased-emotion
14	0	s_2035_917_9	0.9718133211135864	11	distilbert-base-uncased-emotion
14	0	s_1318_353_0	0.9686425924301147	12	distilbert-base-uncased-emotion
14	0	s_2449_140_2	0.9678045511245728	13	distilbert-base-uncased-emotion
14	0	s_436_131_116	0.9657213687896729	14	distilbert-base-uncased-emotion
14	0	s_1160_120_1	0.965694785118103	15	distilbert-base-uncased-emotion
14	0	s_2560_109_0	0.9656901359558105	16	distilbert-base-uncased-emotion
14	0	s_1580_37_2	0.9654310941696167	17	distilbert-base-uncased-emotion
14	0	s_2143_358_13	0.9652601480484009	18	distilbert-base-uncased-emotion
14	0	s_2606_309_5	0.9644209146499634	19	distilbert-base-uncased-emotion
14	0	s_1551_0_41	0.9640817642211914	20	distilbert-base-uncased-emotion
14	0	s_1601_794_0	0.9640737771987915	21	distilbert-base-uncased-emotion
14	0	s_2330_916_0	0.9639439582824707	22	distilbert-base-uncased-emotion
14	0	s_1404_316_5	0.9639090299606323	23	distilbert-base-uncased-emotion
14	0	s_804_136_0	0.9637771248817444	24	distilbert-base-uncased-emotion
14	0	s_1515_552_0	0.9634493589401245	25	distilbert-base-uncased-emotion
14	0	s_552_260_0	0.9631528854370117	26	distilbert-base-uncased-emotion
14	0	s_2492_10_8	0.9629968404769897	27	distilbert-base-uncased-emotion
14	0	s_993_781_1	0.9620522260665894	28	distilbert-base-uncased-emotion
14	0	s_1404_968_2	0.9620301723480225	29	distilbert-base-uncased-emotion
14	0	s_1388_1136_0	0.9619425535202026	30	distilbert-base-uncased-emotion
14	0	s_1404_769_6	0.9619347453117371	31	distilbert-base-uncased-emotion
14	0	s_17_843_10	0.9619249701499939	32	distilbert-base-uncased-emotion
14	0	s_2130_310_17	0.9617786407470703	33	distilbert-base-uncased-emotion
14	0	s_8_1120_3	0.9617451429367065	34	distilbert-base-uncased-emotion
14	0	s_8_1124_3	0.961745023727417	35	distilbert-base-uncased-emotion
14	0	s_2415_53_1	0.9614965319633484	36	distilbert-base-uncased-emotion
14	0	s_2479_81_5	0.9614894986152649	37	distilbert-base-uncased-emotion
14	0	s_2894_440_0	0.9614250063896179	38	distilbert-base-uncased-emotion
14	0	s_2296_651_2	0.9612783193588257	39	distilbert-base-uncased-emotion
14	0	s_2781_885_0	0.9611920118331909	40	distilbert-base-uncased-emotion
14	0	s_897_971_2	0.9610938429832458	41	distilbert-base-uncased-emotion
14	0	s_2100_190_21	0.9610311985015869	42	distilbert-base-uncased-emotion
14	0	s_2035_910_3	0.961027979850769	43	distilbert-base-uncased-emotion
14	0	s_1160_171_5	0.9605404138565063	44	distilbert-base-uncased-emotion
14	0	s_975_82_1	0.9604641795158386	45	distilbert-base-uncased-emotion
14	0	s_888_1402_3	0.9604308605194092	46	distilbert-base-uncased-emotion
14	0	s_3044_143_3	0.9603264331817627	47	distilbert-base-uncased-emotion
14	0	s_1601_65_18	0.96025151014328	48	distilbert-base-uncased-emotion
14	0	s_1410_88_0	0.9601485133171082	49	distilbert-base-uncased-emotion
14	0	s_426_581_146	0.960046648979187	50	distilbert-base-uncased-emotion
14	0	s_2396_10_0	0.9598843455314636	51	distilbert-base-uncased-emotion
14	0	s_2984_676_0	0.9598597288131714	52	distilbert-base-uncased-emotion
14	0	s_2536_48_0	0.9598342180252075	53	distilbert-base-uncased-emotion
14	0	s_18_376_2	0.9597904682159424	54	distilbert-base-uncased-emotion
14	0	s_2886_69_10	0.9597768783569336	55	distilbert-base-uncased-emotion
14	0	s_1580_85_8	0.9597303867340088	56	distilbert-base-uncased-emotion
14	0	s_326_265_1	0.9595842957496643	57	distilbert-base-uncased-emotion
14	0	s_56_303_4	0.9595722556114197	58	distilbert-base-uncased-emotion
14	0	s_411_245_1	0.9595268368721008	59	distilbert-base-uncased-emotion
14	0	s_2988_264_0	0.9593636989593506	60	distilbert-base-uncased-emotion
14	0	s_1749_1044_0	0.9592105746269226	61	distilbert-base-uncased-emotion
14	0	s_1147_1270_5	0.9592006206512451	62	distilbert-base-uncased-emotion
14	0	s_2372_66_3	0.9589575529098511	63	distilbert-base-uncased-emotion
14	0	s_807_290_0	0.958874523639679	64	distilbert-base-uncased-emotion
14	0	s_2176_603_1	0.958690881729126	65	distilbert-base-uncased-emotion
14	0	s_3102_356_0	0.9585318565368652	66	distilbert-base-uncased-emotion
14	0	s_1625_689_0	0.9584475755691528	67	distilbert-base-uncased-emotion
14	0	s_1597_605_1	0.958436131477356	68	distilbert-base-uncased-emotion
14	0	s_1496_173_3	0.9584333300590515	69	distilbert-base-uncased-emotion
14	0	s_1625_934_3	0.9583826065063477	70	distilbert-base-uncased-emotion
14	0	s_1234_347_0	0.9583644866943359	71	distilbert-base-uncased-emotion
14	0	s_12_2_34	0.9583303928375244	72	distilbert-base-uncased-emotion
14	0	s_2953_733_0	0.9583238959312439	73	distilbert-base-uncased-emotion
14	0	s_316_826_0	0.958318829536438	74	distilbert-base-uncased-emotion
14	0	s_697_348_3	0.9582971334457397	75	distilbert-base-uncased-emotion
14	0	s_2089_546_2	0.9582648277282715	76	distilbert-base-uncased-emotion
14	0	s_1903_1702_0	0.9580612778663635	77	distilbert-base-uncased-emotion
14	0	s_508_7_5	0.9580410122871399	78	distilbert-base-uncased-emotion
14	0	s_767_690_0	0.9579532742500305	79	distilbert-base-uncased-emotion
14	0	s_2613_782_0	0.9578598737716675	80	distilbert-base-uncased-emotion
14	0	s_259_641_0	0.9578359127044678	81	distilbert-base-uncased-emotion
14	0	s_1265_110_0	0.9576025009155273	82	distilbert-base-uncased-emotion
14	0	s_543_197_0	0.9573839902877808	83	distilbert-base-uncased-emotion
14	0	s_2094_987_3	0.9573572874069214	84	distilbert-base-uncased-emotion
14	0	s_1584_1052_0	0.9573073387145996	85	distilbert-base-uncased-emotion
14	0	s_484_740_2	0.9572241306304932	86	distilbert-base-uncased-emotion
14	0	s_1455_358_1	0.9571473598480225	87	distilbert-base-uncased-emotion
14	0	s_2146_111_3	0.9571439623832703	88	distilbert-base-uncased-emotion
14	0	s_664_105_1	0.9570823907852173	89	distilbert-base-uncased-emotion
14	0	s_1499_708_134	0.956961989402771	90	distilbert-base-uncased-emotion
14	0	s_1625_618_0	0.9569419622421265	91	distilbert-base-uncased-emotion
14	0	s_2702_1380_0	0.95680832862854	92	distilbert-base-uncased-emotion
14	0	s_2415_1145_0	0.9567172527313232	93	distilbert-base-uncased-emotion
14	0	s_209_621_6	0.9566687345504761	94	distilbert-base-uncased-emotion
14	0	s_897_1268_15	0.9566144347190857	95	distilbert-base-uncased-emotion
14	0	s_2487_236_0	0.9565956592559814	96	distilbert-base-uncased-emotion
14	0	s_2130_716_0	0.9565274715423584	97	distilbert-base-uncased-emotion
14	0	s_2963_0_3	0.9562993049621582	98	distilbert-base-uncased-emotion
14	0	s_1551_28_10	0.9561601877212524	99	distilbert-base-uncased-emotion
14	0	s_775_1025_5	0.956101655960083	100	distilbert-base-uncased-emotion
14	0	s_217_501_0	0.9560657143592834	101	distilbert-base-uncased-emotion
14	0	s_1979_321_0	0.9560562372207642	102	distilbert-base-uncased-emotion
14	0	s_2564_843_0	0.9558594226837158	103	distilbert-base-uncased-emotion
14	0	s_552_12_24	0.9556857943534851	104	distilbert-base-uncased-emotion
14	0	s_1551_97_4	0.9556431770324707	105	distilbert-base-uncased-emotion
14	0	s_1832_331_1	0.9556294679641724	106	distilbert-base-uncased-emotion
14	0	s_1285_646_0	0.9555580615997314	107	distilbert-base-uncased-emotion
14	0	s_898_324_1	0.9555521011352539	108	distilbert-base-uncased-emotion
14	0	s_2488_644_0	0.9555469751358032	109	distilbert-base-uncased-emotion
14	0	s_2836_287_0	0.955522358417511	110	distilbert-base-uncased-emotion
14	0	s_1337_14_0	0.9554992914199829	111	distilbert-base-uncased-emotion
14	0	s_2331_1061_0	0.9554534554481506	112	distilbert-base-uncased-emotion
14	0	s_2180_31_44	0.955424427986145	113	distilbert-base-uncased-emotion
14	0	s_838_470_0	0.9552671909332275	114	distilbert-base-uncased-emotion
14	0	s_1246_1526_0	0.9552516937255859	115	distilbert-base-uncased-emotion
14	0	s_2678_282_0	0.9551585912704468	116	distilbert-base-uncased-emotion
14	0	s_1818_19_0	0.9550701975822449	117	distilbert-base-uncased-emotion
14	0	s_717_194_1	0.9550201892852783	118	distilbert-base-uncased-emotion
14	0	s_2831_991_12	0.9550179839134216	119	distilbert-base-uncased-emotion
14	0	s_2415_114_8	0.9550073146820068	120	distilbert-base-uncased-emotion
14	0	s_1715_78_18	0.9549869298934937	121	distilbert-base-uncased-emotion
14	0	s_610_89_0	0.9549445509910583	122	distilbert-base-uncased-emotion
14	0	s_634_56_0	0.954839825630188	123	distilbert-base-uncased-emotion
14	0	s_1336_191_0	0.9547818303108215	124	distilbert-base-uncased-emotion
14	0	s_2415_615_3	0.9547143578529358	125	distilbert-base-uncased-emotion
14	0	s_2749_78_0	0.9545950889587402	126	distilbert-base-uncased-emotion
14	0	s_2007_780_0	0.9545308351516724	127	distilbert-base-uncased-emotion
14	0	s_1920_183_0	0.9544994831085205	128	distilbert-base-uncased-emotion
14	0	s_737_961_0	0.9544344544410706	129	distilbert-base-uncased-emotion
14	0	s_1193_940_0	0.9544181823730469	130	distilbert-base-uncased-emotion
14	0	s_1517_701_0	0.954386830329895	131	distilbert-base-uncased-emotion
14	0	s_18_811_66	0.9543650150299072	132	distilbert-base-uncased-emotion
14	0	s_258_126_8	0.9543203115463257	133	distilbert-base-uncased-emotion
